Cuvant: ~If~; Parte:  ~cs~; Parte expl.: ~subordinating conjunction if, although~; Nr. intrari: ~469~
Cuvant: ~Express~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~3~
Cuvant: ~criss-crossed~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~tedium~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Smiling~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~midday~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~Slow~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~Chrissake~; Parte:  ~uh~; Parte expl.: ~interjection, exclamation~; Nr. intrari: ~1~
Cuvant: ~tickled~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~sneezed~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~expertly~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~2~
Cuvant: ~Grafin's~; Parte:  ~np$~; Parte expl.: ~possessive proper noun~; Nr. intrari: ~1~
Cuvant: ~retreated~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~Grafin~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~5~
Cuvant: ~Rather~; Parte:  ~ql~; Parte expl.: ~qualifier very, fairly~; Nr. intrari: ~1~
Cuvant: ~erotically~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~shaved~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~2~
Cuvant: ~tan~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~guests'~; Parte:  ~nns$~; Parte expl.: ~possessive plural noun~; Nr. intrari: ~1~
Cuvant: ~teasing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~2~
Cuvant: ~waitress~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~glamorize~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~Jane's~; Parte:  ~np$~; Parte expl.: ~possessive proper noun~; Nr. intrari: ~1~
Cuvant: ~badinage~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~acknowledgement~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~cashmere~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~perceived~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~brassiere~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~glisten~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~2~
Cuvant: ~coolnesses~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~Soup~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~veal~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~cutlets~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~Fruit~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~compote~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~triplet~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~bound~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~calfskin~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Opening~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~schnapps~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~thimble-sized~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~tipple~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~joking~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~2~
Cuvant: ~poppyseed~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Steinhager~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~3~
Cuvant: ~memorizing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~Y.M.H.A.~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~1~
Cuvant: ~Poetry~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~1~
Cuvant: ~brim~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~Bleaching~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~grazed~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~wincing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~Waiting~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~2~
Cuvant: ~Orpheus~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~1~
Cuvant: ~Eurydice~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~2~
Cuvant: ~Kissing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~grinning~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~4~
Cuvant: ~fenders~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~chattering~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~gears~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~giggles~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~3~
Cuvant: ~smashed-out~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~hinted~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~vegetation~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~mustering~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~chuffing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~Forced~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~Mexican~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~2~
Cuvant: ~Gracias~; Parte:  ~fw-nns~; Parte expl.: ~tag exception: fw-nns~; Nr. intrari: ~2~
Cuvant: ~Adios~; Parte:  ~fw-uh~; Parte expl.: ~tag exception: fw-uh~; Nr. intrari: ~1~
Cuvant: ~exhausting~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~scarcely-tapped~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~host's~; Parte:  ~nn$~; Parte expl.: ~possessive singular noun~; Nr. intrari: ~3~
Cuvant: ~distortions~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~gauche~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~rainbow~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~ovals~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~2~
Cuvant: ~Autos~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~whizzed~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~White-shirted~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~conservatively-cravated~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~supplicating~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~2~
Cuvant: ~treble~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~tootley-toot-tootled~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~thumbing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~emergent~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~Herry~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~3~
Cuvant: ~Mor-ee-air-teeeee~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~1~
Cuvant: ~counterpointing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~blonde~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~6~
Cuvant: ~rapidly-diminishing~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~Herry's~; Parte:  ~np$~; Parte expl.: ~possessive proper noun~; Nr. intrari: ~1~
Cuvant: ~brushcut~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~enviably~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~delicately-textured~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~tinted~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~perfumed~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~sagebrush~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~yucca~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~fumes~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~2~
Cuvant: ~foregone~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~sweltering~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~listlessly~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~thumbed~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~chrome~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~4~
Cuvant: ~blinding~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~duffel~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~Sahjunt~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~1~
Cuvant: ~Yoorick~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~1~
Cuvant: ~Roebuck~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~9~
Cuvant: ~gunner~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Squeezing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~darkhaired~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~Y'all~; Parte:  ~ppss~; Parte expl.: ~other nominative personal pronoun I, we, they, you~; Nr. intrari: ~1~
Cuvant: ~drahve~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~Onleh~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~thiihng~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Ahm~; Parte:  ~ppss+bem~; Parte expl.: ~tag exception: ppss+bem~; Nr. intrari: ~1~
Cuvant: ~goin~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~4~
Cuvant: ~nawth~; Parte:  ~nr~; Parte expl.: ~adverbial noun home, today, west~; Nr. intrari: ~1~
Cuvant: ~t'jawn~; Parte:  ~to+vb~; Parte expl.: ~tag exception: to+vb~; Nr. intrari: ~1~
Cuvant: ~mah~; Parte:  ~pp$~; Parte expl.: ~possessive personal pronoun my, our~; Nr. intrari: ~2~
Cuvant: ~husbun~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Sante~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~5~
Cuvant: ~y'all~; Parte:  ~ppss~; Parte expl.: ~other nominative personal pronoun I, we, they, you~; Nr. intrari: ~1~
Cuvant: ~maht~; Parte:  ~md~; Parte expl.: ~modal auxiliary can, should, will~; Nr. intrari: ~1~
Cuvant: ~prefuh~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~suhthuhn~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~rewt~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Corporal~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~2~
Cuvant: ~alreadeh~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~diffrunce~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~t'hi-im~; Parte:  ~in+ppo~; Parte expl.: ~tag exception: in+ppo~; Nr. intrari: ~1~
Cuvant: ~wonduh~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~wahtahm~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~m.p.h.~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~2~
Cuvant: ~ee-faket~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~overhaul~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~kittenish~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~Somebody~; Parte:  ~pn-tl~; Parte expl.: ~tag exception: pn-tl~; Nr. intrari: ~1~
Cuvant: ~ejaculated~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~2~
Cuvant: ~Howsabout~; Parte:  ~wrb~; Parte expl.: ~wh- adverb how, where, when~; Nr. intrari: ~1~
Cuvant: ~Co-cola~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~1~
Cuvant: ~onleh~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~2~
Cuvant: ~younguh~; Parte:  ~jjr~; Parte expl.: ~comparative adjective~; Nr. intrari: ~1~
Cuvant: ~bawhs~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~bawh~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~t'lah~; Parte:  ~to+vb~; Parte expl.: ~tag exception: to+vb~; Nr. intrari: ~1~
Cuvant: ~lahk~; Parte:  ~in~; Parte expl.: ~preposition~; Nr. intrari: ~1~
Cuvant: ~thet~; Parte:  ~dt~; Parte expl.: ~singular determiner this, that~; Nr. intrari: ~1~
Cuvant: ~befoh~; Parte:  ~cs~; Parte expl.: ~subordinating conjunction if, although~; Nr. intrari: ~1~
Cuvant: ~foh~; Parte:  ~in~; Parte expl.: ~preposition~; Nr. intrari: ~1~
Cuvant: ~academeh~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~wuh~; Parte:  ~bed~; Parte expl.: ~were~; Nr. intrari: ~1~
Cuvant: ~hevin~; Parte:  ~hvg~; Parte expl.: ~having~; Nr. intrari: ~3~
Cuvant: ~dack-rihs~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~vuhranduh~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Ah~; Parte:  ~ppss~; Parte expl.: ~other nominative personal pronoun I, we, they, you~; Nr. intrari: ~7~
Cuvant: ~Huhmun~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~2~
Cuvant: ~hev~; Parte:  ~hv~; Parte expl.: ~have~; Nr. intrari: ~1~
Cuvant: ~p'lite~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~cohnfidunt~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~Uh~; Parte:  ~in~; Parte expl.: ~preposition~; Nr. intrari: ~1~
Cuvant: ~coahse~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~cain't~; Parte:  ~md*~; Parte expl.: ~tag exception: md*~; Nr. intrari: ~1~
Cuvant: ~Whah~; Parte:  ~wrb~; Parte expl.: ~wh- adverb how, where, when~; Nr. intrari: ~1~
Cuvant: ~nawt~; Parte:  ~*~; Parte expl.: ~not, n't~; Nr. intrari: ~1~
Cuvant: ~An~; Parte:  ~cc~; Parte expl.: ~coordinating conjunction and, or~; Nr. intrari: ~1~
Cuvant: ~coudn~; Parte:  ~md*~; Parte expl.: ~tag exception: md*~; Nr. intrari: ~1~
Cuvant: ~ansuh~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~Aw~; Parte:  ~ql~; Parte expl.: ~qualifier very, fairly~; Nr. intrari: ~1~
Cuvant: ~gay-ess~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~fathuh~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~uttuh~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~wohd~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~aftuh~; Parte:  ~cs~; Parte expl.: ~subordinating conjunction if, although~; Nr. intrari: ~1~
Cuvant: ~majuh~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~tole~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~thet~; Parte:  ~cs~; Parte expl.: ~subordinating conjunction if, although~; Nr. intrari: ~1~
Cuvant: ~t'gethuh~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~f'ovuh~; Parte:  ~in+in~; Parte expl.: ~tag exception: in+in~; Nr. intrari: ~1~
Cuvant: ~yeah~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~behahn~; Parte:  ~in~; Parte expl.: ~preposition~; Nr. intrari: ~1~
Cuvant: ~doan~; Parte:  ~do*~; Parte expl.: ~tag exception: do*~; Nr. intrari: ~1~
Cuvant: ~thet's~; Parte:  ~dt+bez~; Parte expl.: ~tag exception: dt+bez~; Nr. intrari: ~1~
Cuvant: ~nahce~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~d'you~; Parte:  ~do+ppss~; Parte expl.: ~tag exception: do+ppss~; Nr. intrari: ~1~
Cuvant: ~Taos~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~1~
Cuvant: ~Raton~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~1~
Cuvant: ~eventshahleh~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~eventshah-leh~; Parte:  ~rb-nc~; Parte expl.: ~tag exception: rb-nc~; Nr. intrari: ~1~
Cuvant: ~crannies~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~2~
Cuvant: ~echo~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~re-echo~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~pick-up~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~2~
Cuvant: ~Senor~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~2~
Cuvant: ~Moriarty's~; Parte:  ~np$~; Parte expl.: ~possessive proper noun~; Nr. intrari: ~1~
Cuvant: ~dust-swirling~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~shards~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~unwired~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~loosely-taped~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~wadded~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~side-rack~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~gouged~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~2~
Cuvant: ~shin~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~western-style~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~flying-mount~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~slivery~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~belied~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~2~
Cuvant: ~truck's~; Parte:  ~nn$~; Parte expl.: ~possessive singular noun~; Nr. intrari: ~1~
Cuvant: ~X's~; Parte:  ~np$~; Parte expl.: ~possessive proper noun~; Nr. intrari: ~2~
Cuvant: ~cab's~; Parte:  ~nn$~; Parte expl.: ~possessive singular noun~; Nr. intrari: ~2~
Cuvant: ~glassless~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~pearly~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~roar~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~anteater~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Bueno~; Parte:  ~fw-uh~; Parte expl.: ~tag exception: fw-uh~; Nr. intrari: ~1~
Cuvant: ~amigo~; Parte:  ~fw-nn~; Parte expl.: ~tag exception: fw-nn~; Nr. intrari: ~2~
Cuvant: ~hollered~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~drowned~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~2~
Cuvant: ~veering~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~2~
Cuvant: ~glistening~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~4~
Cuvant: ~gesticulating~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~swerve~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~White~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~vanishing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~taut~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~4~
Cuvant: ~sideboards~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~Prairie~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~hovering~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~whitening~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~Tee-wah~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~2~
Cuvant: ~geysering~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~luckily~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~waterproof~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~2~
Cuvant: ~foamed~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~Emptied~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~Teeth~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~bobbed~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~2~
Cuvant: ~hyphenated~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~2~
Cuvant: ~jabs~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~High~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~bounce~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~2~
Cuvant: ~harmlessly~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~1~
Cuvant: ~unoccupied~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~2~
Cuvant: ~roadway~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~amber~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~3~
Cuvant: ~Aye-yah-ah-ah~; Parte:  ~uh~; Parte expl.: ~interjection, exclamation~; Nr. intrari: ~1~
Cuvant: ~splintery~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~clod~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
